Greedy tacos bar,western,staton south,tacos,町方町49,Machikatamachi 49,,12,0,21,0,-1,-1,-1,-1,138.85715,35.097183
Opera,western,station south,french lunch,上土町100-1,Agetsuchicho 100-1,A,11,30,23,0,15,0,18,0,138.858158,35.096445
Kiyo Sushi ,japanese,station south,sushi,上土町86,Agetsuchicho 86,G,11,30,24,0,13,0,16,30,138.858016,35.098167
Kogane sushi,japanese,station south,sushi,添地町155,Soechicho 155,A,17,0,23,30,-1,-1,-1,-1,138.856529,35.100771
Senkichi,japanese,station south,sushi,町方町102,Machikatamachi 102,CG,17,0,3,0,-1,-1,-1,-1,138.857045,35.098107
Ren,japanese,staiton south,kaiseki,上土町12 東方ビル2F,Agetsuchicho 12 Tohou.bd 2F,G,12,0,0,0,14,0,17,0,138.858819,35.097369
Fukuya unagi,japanese,station south,unagidon,市場町１３−4,Ichibacho 13-4,A,11,30,20,0,14,0,17,0,138.860207,35.095732
Usaginoki ,bar/izakaya,station south,hamong,上土町58,Agetsuchicho 58,B,18,0,12,0,-1,-1,-1,-1,138.857952,35.097377
Tenharu,japanese,station south,tendon,東宮後町22,Higashimiyaushirocho 22,A,11,30,21,0,-1,-1,-1,-1,138.855709,35.095826
Kihei ,japanese,station south,yakidori,八幡町13,Hachimancho 13,G,17,0,22,30,-1,-1,-1,-1,138.855787,35.098898
Yakidori&oden birdman,japanese,station south,yakidori,大手町５丁目１１−9,Otemachi 5 Chome-11-9,G,17,0,5,0,-1,-1,-1,-1,138.857103,35.10075
Teppanyaki kai,western,station south,teppanyaki,上土町100-1,Agetsuchicho 100-1,A,11,30,21,0,13,45,17,30,138.858229,35.096881
Makijikizashi,japanese,station south,kaiseki,魚町5番地201-1 シャリエ御成橋2F,Uocho 5 201-1 2F,FG,12,0,21,0,14,0,17,0,138.85788,35.095475
Taberuna manma,western,station south,pasta,本町33,Honcho 33,A,11,30,21,0,14,0,17,30,138.856311,35.095995
Pasta itchome Irade,western,station south,pasta,大手町１丁目１−6 イーラde2F,Otemachi 1 Chome−1−6 2F,,11,0,21,0,-1,-1,-1,-1,138.858653,35.102294
Segreto,western,station south,lunch pasta,大手町４丁目２−11 シゲノブビル15,4 Chome−2−11 shigenobu.bd 15,G,11,30,21,0,13,30,18,0,138.860061,35.098307
wakaba,bar/izakaya,station north,sashimi,高島町５－１７,5-17 Takashimacho,,18,0,23,0,-1,-1,-1,-1,138.859299,35.104742
gyobun,japanese,station south,tendon,大手町４丁目５−5,Otemachi 4 Chome-5-5,B,11,0,8,0,2,0,4,30,138.858452,35.098406
Bakery house pinokio,café/bakery,numazu port,meal bread,下河原町32-4,Shimogawaracho 32-4,D,8,0,19,0,-1,-1,-1,-1,138.85732,35.088722
